index,SongID,Performer,Song,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_popularity,spotify_track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
951,Something Just Like ThisColdplay,Coldplay,Something Just Like This,"['permanent wave', 'pop']",255wsg35VRYqBK7uBtYOUz,https://p.scdn.co/mp3-preview/c24c9ee80dc5e139045164e49d6ceac5ef7fd09c?cid=b8d3901151d34489a160e3cf0ab1fa94,273746.0,49.0,False,0.365,0.86,11.0,-6.996,0.0,0.0586,0.00173,0.00112,0.988,0.143,102.863,4.0
952,May This Be LoveJimi Hendrix,Jimi Hendrix,May This Be Love,"['album rock', 'blues rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",1Y6Dv0tWYUP3Za2Es9FUL2,https://p.scdn.co/mp3-preview/3b296744864224472c42315010bc18d926297aa1?cid=b8d3901151d34489a160e3cf0ab1fa94,190226.0,53.0,False,0.539,0.609,8.0,-9.397,1.0,0.0622,0.218,0.111,0.115,0.488,95.347,4.0
953,Wrong SideNoah Gundersen,Noah Gundersen,Wrong Side,"['acoustic pop', 'alternative roots rock', 'chamber pop', 'indie folk', 'new americana', 'stomp and holler']",0vM54PL6yhlDW6um2B2Pzd,https://p.scdn.co/mp3-preview/4e103b8c7e7619a166bc41f984b89eb332819822?cid=b8d3901151d34489a160e3cf0ab1fa94,209847.0,45.0,False,0.513,0.482,0.0,-8.681,1.0,0.0366,0.586,0.000147,0.14,0.452,83.369,4.0
954,Losing My ReligionR.E.M.,R.E.M.,Losing My Religion,"['kavkaz', 'russian gangster rap', 'russian hip hop']",,,,,,,,,,,,,,,,,
955,wiidMC Chris,MC Chris,wiid,['funk carioca'],3HbLeVZBgCtufZMw6p9cEf,https://p.scdn.co/mp3-preview/6d44947ed815b11b6a285a095679616bf34070e9?cid=b8d3901151d34489a160e3cf0ab1fa94,230760.0,34.0,True,0.853,0.922,1.0,-3.25,1.0,0.123,0.104,0.0,0.0833,0.781,133.251,4.0
956,30000 Lbs. of BananasHarry Chapin,Harry Chapin,30000 Lbs. of Bananas,"['folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'traditional folk']",,,,,,,,,,,,,,,,,
957,Hunger StrikeTemple of the Dog,Temple of the Dog,Hunger Strike,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'post-grunge', 'rock']",0W7AbEauB7cP4pidLclApe,,246266.0,60.0,False,0.373,0.567,7.0,-10.835,1.0,0.032,0.0236,3.47e-06,0.0916,0.298,137.789,4.0
958,Twilight - Remastered 2016Squirrel Nut Zippers,Squirrel Nut Zippers,Twilight - Remastered 2016,['swing'],28hS9F2AzsGsKAoW6YwHyb,,214733.0,24.0,False,0.539,0.299,5.0,-13.004,1.0,0.0279,0.814,0.0668,0.0688,0.452,103.907,4.0
959,One-A - New Mix - 2008illScarlett,illScarlett,One-A - New Mix - 2008,['canadian punk'],,,,,,,,,,,,,,,,,
960,Way Past LawyersMike Birbiglia,Mike Birbiglia,Way Past Lawyers,"['clean comedy', 'comedy', 'comic']",0AJFUVMTSkuaubLhUAuwSV,https://p.scdn.co/mp3-preview/e6863aab1b5f245ec58a8df9fcedbccc7b909dd5?cid=b8d3901151d34489a160e3cf0ab1fa94,141216.0,31.0,False,0.493,0.497,10.0,-13.294,0.0,0.924,0.85,0.0,0.838,0.426,170.025,4.0
961,Lay DownPriestess,Priestess,Lay Down,"['canadian metal', 'canadian rock', 'retro metal']",4ltXPf327ewFdmTPp5Skow,https://p.scdn.co/mp3-preview/e4692ee830ff3f464b07923ce75023582cbe556d?cid=b8d3901151d34489a160e3cf0ab1fa94,185800.0,51.0,False,0.52,0.886,8.0,-2.387,1.0,0.0454,0.00128,0.0,0.0846,0.636,121.945,4.0
962,ConquestThe White Stripes,The White Stripes,Conquest,"['alternative rock', 'blues rock', 'garage rock', 'modern blues rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']",1ITd91pncftIqQ2tCJsSFT,https://p.scdn.co/mp3-preview/3f3a1cd6ecf3c2b8e4e0d2cb565434849ec59573?cid=b8d3901151d34489a160e3cf0ab1fa94,168306.0,39.0,False,0.469,0.761,7.0,-4.791,1.0,0.0731,0.0573,0.00439,0.114,0.466,136.831,4.0
963,BreatheTech N9ne,Tech N9ne,Breathe,"['hip hop', 'pop rap', 'rap', 'southern hip hop']",6LHVIhzDpquesz1FtbJ4Yy,https://p.scdn.co/mp3-preview/627eb0fc50d0f760367d022a38dab8c8ee409c95?cid=b8d3901151d34489a160e3cf0ab1fa94,262133.0,36.0,True,0.766,0.594,2.0,-9.808,1.0,0.131,0.0863,0.000146,0.0805,0.339,130.037,4.0
964,RequiemParlour Tricks,Parlour Tricks,Requiem,[],2KgjDgaXOJYwBqyNGwUS9A,https://p.scdn.co/mp3-preview/56388fd8e94994a858f5cc314ea69e9ad75f0477?cid=b8d3901151d34489a160e3cf0ab1fa94,233306.0,18.0,False,0.617,0.805,2.0,-5.162,1.0,0.037,0.099,0.000951,0.131,0.331,120.029,4.0
965,Coming Down the MountainMipso,Mipso,Coming Down the Mountain,"['deep new americana', 'indie folk', 'new americana', 'progressive bluegrass', 'stomp and holler']",43bkejyRlzXjVGKvXYLHzg,https://p.scdn.co/mp3-preview/223c29ca46efb97ba551ef58d722e54487080d96?cid=b8d3901151d34489a160e3cf0ab1fa94,273959.0,58.0,False,0.582,0.344,4.0,-9.148,1.0,0.0278,0.857,0.0871,0.15,0.374,140.013,4.0
966,Born Under A Bad SignThe Simpsons,The Simpsons,Born Under A Bad Sign,['comic'],55vMFNzgqMP69RvOaIoqfU,,187866.0,23.0,False,0.731,0.518,9.0,-11.076,1.0,0.0468,0.197,0.0,0.305,0.565,90.549,4.0
967,Swing LowRocco DeLuca & The Burden,Rocco DeLuca & The Burden,Swing Low,[],42zpr20CdVjK025dE1yvmU,https://p.scdn.co/mp3-preview/e9884eeec12911dee6cb39740039e58c48b1ac9e?cid=b8d3901151d34489a160e3cf0ab1fa94,235040.0,18.0,False,0.39,0.831,7.0,-5.067,1.0,0.035,0.00119,0.00239,0.102,0.448,176.167,4.0
968,Save MeLacuna Coil,Lacuna Coil,Save Me,"['alternative metal', 'gothic metal', 'italian metal', 'slayer', 'symphonic metal']",02uw1BC34CaOgdnI6hO8Op,https://p.scdn.co/mp3-preview/67440bca4e44e7206d140ee18f0551b150e987fa?cid=b8d3901151d34489a160e3cf0ab1fa94,276560.0,46.0,False,0.388,0.947,10.0,-4.367,1.0,0.0642,0.000221,0.00995,0.358,0.193,142.013,4.0
969,So CruelU2,U2,So Cruel,"['irish rock', 'permanent wave', 'rock']",3TPFVnDjojd7fsvLAizX0H,,349213.0,46.0,False,0.598,0.56,9.0,-10.89,1.0,0.0458,0.00428,0.0067,0.121,0.38,92.086,4.0
970,If We Were VampiresJason Isbell and The 400 Unit,Jason Isbell and The 400 Unit,If We Were Vampires,"['alternative country', 'deep new americana', 'folk', 'indie folk', 'new americana', 'roots rock', 'stomp and holler']",250RLekaiL1q9qZer975Eg,https://p.scdn.co/mp3-preview/3e54549f60e8a8743b8e603f1914c59b0ffb2c7d?cid=b8d3901151d34489a160e3cf0ab1fa94,215563.0,67.0,False,0.629,0.208,5.0,-16.225,1.0,0.0324,0.824,3.7e-06,0.107,0.685,96.609,4.0
971,Wolf Like MeLocal H,Local H,Wolf Like Me,"['alternative metal', 'alternative rock', 'grunge', 'modern rock', 'post-grunge', 'rock']",3N3mn46tu41qqjT5sSqJ29,https://p.scdn.co/mp3-preview/8cfbc1d3cb4a3f13e5f32c2d2a4a6805f9119fa5?cid=b8d3901151d34489a160e3cf0ab1fa94,314080.0,49.0,False,0.231,0.88,1.0,-5.741,1.0,0.0561,0.000662,4.32e-06,0.529,0.171,176.617,4.0
972,Crazy train (remastered)Ozzy Osbourne,Ozzy Osbourne,Crazy train (remastered),"['album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock']",,,,,,,,,,,,,,,,,
973,Summer in the wintertimeFISHDOCTOR,FISHDOCTOR,Summer in the wintertime,[],58bd33L7OBTxMuu4CqicEe,https://p.scdn.co/mp3-preview/130e36ea8a410bd3faeb05f09555ab9737576c1d?cid=b8d3901151d34489a160e3cf0ab1fa94,175060.0,32.0,False,0.6,0.966,6.0,-4.286,1.0,0.0337,0.00826,0.0106,0.0928,0.86,149.992,4.0
974,Kirk SoloMetallica,Metallica,Kirk Solo,"['alternative metal', 'hard rock', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",,,,,,,,,,,,,,,,,
975,Stop Forwarding That Crap To MeWeird Al Yankovic,Weird Al Yankovic,Stop Forwarding That Crap To Me,"['antiviral pop', 'comedy rock', 'comic', 'parody']",0dHucIuRYXSyl8f5nhewux,https://p.scdn.co/mp3-preview/b8366af92c67f114570818ed974cd7909a2c493c?cid=b8d3901151d34489a160e3cf0ab1fa94,342040.0,29.0,False,0.415,0.39,7.0,-11.418,1.0,0.036,0.678,0.0,0.238,0.298,117.29,4.0
976,Epilogue: Long JawnShad,Shad,Epilogue: Long Jawn,"['atl hip hop', 'atl trap', 'vapor trap']",2v1FX64ZbxaDl5StIISP3T,https://p.scdn.co/mp3-preview/1096022d12c7ae7d9c780c5757757a2396d0cf8f?cid=b8d3901151d34489a160e3cf0ab1fa94,417977.0,22.0,False,0.578,0.739,1.0,-8.829,0.0,0.33,0.181,0.0,0.215,0.72,88.656,4.0
977,Army's on EcstasyOysterhead,Oysterhead,Army's on Ecstasy,['jam band'],6JOMGVg1AVa8SuzgUdhDC8,https://p.scdn.co/mp3-preview/0a25fc9d8abb848c8dbaf7986eefe0e4d5744337?cid=b8d3901151d34489a160e3cf0ab1fa94,269866.0,33.0,False,0.441,0.896,7.0,-7.346,1.0,0.162,0.00708,0.000785,0.119,0.515,146.647,4.0
978,From GoldNovo Amor,Novo Amor,From Gold,"['ambient folk', 'chamber pop', 'indie folk']",3AQhXfkD5BijatJVv2DsJV,https://p.scdn.co/mp3-preview/4575e522144a5fbe076dc9bbe8e777c9f5679f53?cid=b8d3901151d34489a160e3cf0ab1fa94,214335.0,59.0,False,0.391,0.435,5.0,-13.318,1.0,0.0364,0.921,0.675,0.0937,0.0424,100.299,4.0
979,Only AlwaysNicki Bluhm and The Gramblers,Nicki Bluhm and The Gramblers,Only Always,['bay area indie'],6skFHFsNH8ZoB0K50ugG7r,https://p.scdn.co/mp3-preview/cc938c5fa3aea49976ddb571befe02474e4e0f02?cid=b8d3901151d34489a160e3cf0ab1fa94,199560.0,15.0,False,0.52,0.608,4.0,-8.176,0.0,0.0279,0.0971,1.23e-06,0.129,0.428,137.854,4.0
980,RóróróOf Monsters and Men,Of Monsters and Men,Róróró,"['folk-pop', 'indie pop', 'metropopolis', 'modern rock', 'pop rock', 'stomp and holler']",2AqCyqDUkb4090o1jnbL0N,,261333.0,52.0,False,0.64,0.691,6.0,-6.062,0.0,0.025,0.0185,0.00103,0.0914,0.603,95.002,4.0
981,Before He CheatsCarrie Underwood,Carrie Underwood,Before He Cheats,"['contemporary country', 'country', 'country dawn', 'country road', 'dance pop', 'oklahoma country', 'pop', 'post-teen pop']",0ZUo4YjG4saFnEJhdWp9Bt,https://p.scdn.co/mp3-preview/b61f1fd8811b6c9bd9d5d0b47c35175aba787201?cid=b8d3901151d34489a160e3cf0ab1fa94,199946.0,73.0,False,0.519,0.749,6.0,-3.318,0.0,0.0405,0.271,0.0,0.119,0.29,147.905,4.0
982,Keep On Loving You - RemasteredREO Speedwagon,REO Speedwagon,Keep On Loving You - Remastered,"['album rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'soft rock']",,,,,,,,,,,,,,,,,
983,What'd I MissDaveed Diggs,Daveed Diggs,What'd I Miss,['alternative hip hop'],2W9u3whoCkQYOUbmnSrHi1,https://p.scdn.co/mp3-preview/6eb0c3a8e1ad4d4ec7374c8abc750a9e9d3442ae?cid=b8d3901151d34489a160e3cf0ab1fa94,236701.0,64.0,False,0.539,0.577,7.0,-7.762,1.0,0.386,0.169,0.0,0.14,0.319,177.786,4.0
984,Revolution 1The Beatles,The Beatles,Revolution 1,"['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",1aOzDhi5a1RWWRy5dmYA8I,,255706.0,53.0,False,0.386,0.626,9.0,-9.451,1.0,0.0377,0.0785,0.00164,0.621,0.695,98.425,4.0
985,Run DeepDeva Mahal,Deva Mahal,Run Deep,[],5K1QAv6t5t6C1rhfxqXjie,https://p.scdn.co/mp3-preview/a21a2e1580a9c56bd6dcd3373990588040889ac0?cid=b8d3901151d34489a160e3cf0ab1fa94,219831.0,28.0,False,0.66,0.672,6.0,-6.362,1.0,0.0522,0.317,0.0,0.0757,0.702,90.63,4.0
986,Wrecking BallMiley Cyrus,Miley Cyrus,Wrecking Ball,"['dance pop', 'pop', 'post-teen pop']",2vwlzO0Qp8kfEtzTsCXfyE,https://p.scdn.co/mp3-preview/73f134920237db5f77576099534ac22fd6773b96?cid=b8d3901151d34489a160e3cf0ab1fa94,221360.0,76.0,False,0.53,0.422,5.0,-6.262,1.0,0.0342,0.407,0.0,0.107,0.349,119.964,4.0
987,NightswimmingTurkuaz,Turkuaz,Nightswimming,"['jam band', 'modern funk']",3MbeMQRk2WqD8HcvoPbisE,https://p.scdn.co/mp3-preview/b4ef2e28613c5a5b324b8b77b73ba273287328a6?cid=b8d3901151d34489a160e3cf0ab1fa94,279640.0,32.0,False,0.705,0.867,5.0,-5.968,0.0,0.163,0.0637,0.00157,0.0213,0.939,194.015,4.0
988,She RollsKeller Williams,Keller Williams,She Rolls,"['jam band', 'jamgrass', 'progressive bluegrass']",6SYzXQKarFqI1BsQkiGm52,https://p.scdn.co/mp3-preview/175153deb4ea3728b768e4609e32987c921da246?cid=b8d3901151d34489a160e3cf0ab1fa94,261133.0,31.0,False,0.726,0.661,7.0,-10.739,1.0,0.0588,0.317,0.000916,0.104,0.741,94.925,4.0
989,Mama KnowsSister Sparrow and the Dirty Birds,Sister Sparrow and the Dirty Birds,Mama Knows,,4yBqoXU1edD3NPSbSgFYrS,https://p.scdn.co/mp3-preview/b73ea3cda581d02f8969012d9d61ec467635ce8b?cid=b8d3901151d34489a160e3cf0ab1fa94,428991.0,10.0,False,0.483,0.417,7.0,-8.726,0.0,0.0652,0.0191,0.00266,0.0867,0.515,78.656,4.0
990,Lightyears Apart (feat. Sam Goodman Jordan Polovina & DJ Fundo)Michal Menert,Michal Menert,Lightyears Apart (feat. Sam Goodman Jordan Polovina & DJ Fundo),['glitch hop'],01wJBaMmSYpVvJYYoRb52e,https://p.scdn.co/mp3-preview/0631a8359693731026e7ffbebcb899dd29d147c1?cid=b8d3901151d34489a160e3cf0ab1fa94,199312.0,28.0,False,0.484,0.632,1.0,-7.545,0.0,0.0273,0.0832,0.795,0.271,0.667,155.956,3.0
991,3/4 TimeSam Lewis,Sam Lewis,3/4 Time,[],,,,,,,,,,,,,,,,,
992,Playing for YouJoe Hertz,Joe Hertz,Playing for You,"['alternative r&b', 'indie r&b', 'indie soul', 'neo r&b', 'uk contemporary r&b', 'vapor soul']",3DmMNjjYb4xedWBXAN6IUM,https://p.scdn.co/mp3-preview/6482474f4ca5505d58a6b7b40a36e380d73bb3e4?cid=b8d3901151d34489a160e3cf0ab1fa94,258895.0,57.0,False,0.53,0.593,11.0,-8.198,0.0,0.144,0.0558,8.33e-06,0.0962,0.363,85.031,4.0
993,The Sweet EscapeGwen Stefani,Gwen Stefani,The Sweet Escape,"['dance pop', 'europop', 'hip pop', 'pop', 'pop rock', 'post-teen pop']",66ZcOcouenzZEnzTJvoFmH,,246466.0,66.0,False,0.756,0.77,1.0,-3.502,1.0,0.0343,0.191,0.0,0.178,0.73,119.961,4.0
994,Kama SutraIman Omari,Iman Omari,Kama Sutra,"['alternative r&b', 'indie r&b', 'neo r&b']",1vthmqhPE7uiraVMv0LzmW,https://p.scdn.co/mp3-preview/f03561a1143a41d44ca375b3a0d0eb04e6b041b7?cid=b8d3901151d34489a160e3cf0ab1fa94,174985.0,25.0,False,0.431,0.779,5.0,-7.307,0.0,0.293,0.164,0.103,0.284,0.531,162.105,4.0
995,GhostsLaura Marling,Laura Marling,Ghosts,"['art pop', 'british folk', 'british singer-songwriter', 'chamber pop', 'indie folk', 'singer-songwriter', 'stomp and holler']",4evGW5N0eRbVzw9dyES0xt,https://p.scdn.co/mp3-preview/a10b39a56a43f6804425ac7de51865cd12418159?cid=b8d3901151d34489a160e3cf0ab1fa94,179960.0,47.0,False,0.463,0.368,9.0,-11.546,1.0,0.048,0.376,0.0,0.149,0.75,141.974,4.0
996,Bawitdaba - Explicit LP VersionKid Rock,Kid Rock,Bawitdaba - Explicit LP Version,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",,,,,,,,,,,,,,,,,
997,Howlin' for YouThe Black Keys,The Black Keys,Howlin' for You,"['alternative rock', 'blues rock', 'garage rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",0grFc6klR3hxoHLcgCYsF4,https://p.scdn.co/mp3-preview/a5c29239ea62843247c24be6008222c5e95d4332?cid=b8d3901151d34489a160e3cf0ab1fa94,191800.0,68.0,False,0.705,0.735,11.0,-6.646,1.0,0.0931,0.028,0.0783,0.112,0.448,132.627,4.0
998,We Love the USAWee Sing,Wee Sing,We Love the USA,"[""children's music""]",0p5h8aZtonmhctFXPZrTZl,https://p.scdn.co/mp3-preview/b48051765cd3fd7f03e4b9c0d5e13211c7e05b7a?cid=b8d3901151d34489a160e3cf0ab1fa94,65319.0,5.0,False,0.846,0.598,5.0,-7.02,1.0,0.162,0.636,0.0128,0.0682,0.832,120.135,4.0
999,Wurlitzer CrowleyMathien,Mathien,Wurlitzer Crowley,[],3BaZ1KVwCZBjQqLQqPlDbF,https://p.scdn.co/mp3-preview/695f28f4a3d81be20cea8db1985c84e226d9e70c?cid=b8d3901151d34489a160e3cf0ab1fa94,204050.0,37.0,False,0.865,0.643,9.0,-9.435,1.0,0.0461,0.281,0.0,0.318,0.917,120.013,4.0
1000,Everyday is SundayThelonious Coltrane,Thelonious Coltrane,Everyday is Sunday,"['chillhop', 'jazz boom bap']",1ObOKw0qJFxwibmZ2hDzpk,https://p.scdn.co/mp3-preview/2e694f8701bf5f30798360895975eb68e2187eab?cid=b8d3901151d34489a160e3cf0ab1fa94,55852.0,40.0,False,0.76,0.363,1.0,-11.946,1.0,0.193,0.446,0.836,0.0971,0.973,86.024,4.0
1001,Side to SideAriana Grande,Ariana Grande,Side to Side,"['dance pop', 'pop', 'post-teen pop']",1FYLqciy2MckeKgTvOCawO,,260519.0,64.0,True,0.515,0.865,6.0,-4.065,0.0,0.161,0.0251,5.59e-05,0.971,0.372,158.053,4.0
1002,Dark Chest of WondersNightwish,Nightwish,Dark Chest of Wonders,"['finnish metal', 'gothic metal', 'gothic symphonic metal', 'power metal', 'symphonic metal']",5lHxXhs51Mz8nXMxaxDBQs,https://p.scdn.co/mp3-preview/1fb2536a026a5c64abb9138e4959033040d5e809?cid=b8d3901151d34489a160e3cf0ab1fa94,268720.0,37.0,False,0.489,0.879,11.0,-5.729,0.0,0.0548,1.28e-05,0.255,0.0688,0.49,94.98,4.0
1003,HandymanAwolnation,Awolnation,Handyman,"['indie pop', 'la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp pop']",2o2RDduVgudcGSLrFaV1D0,https://p.scdn.co/mp3-preview/e1a6d6fbc4fc65cd8185c4a3f0ae540b0080035b?cid=b8d3901151d34489a160e3cf0ab1fa94,202031.0,51.0,False,0.492,0.724,7.0,-6.79,1.0,0.0332,0.258,0.162,0.255,0.323,84.237,4.0
1004,Born to WanderJack Wood,Jack Wood,Born to Wander,[],3LMQJeAFEgwkwHARX3buSn,https://p.scdn.co/mp3-preview/8b9c5cfcd15c97429b3310f531b085a6c6ae1c24?cid=b8d3901151d34489a160e3cf0ab1fa94,140979.0,22.0,False,0.315,0.901,2.0,-5.988,1.0,0.0523,0.644,1.23e-05,0.11,0.821,148.99,4.0
1005,Chic 'N' Stu (Album Version)System of a Down,System of a Down,Chic 'N' Stu (Album Version),"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",,,,,,,,,,,,,,,,,
1006,minds awakerumspringa,rumspringa,minds awake,"['indie pop rock', 'la indie']",7J4PxDMTZ43MPZjjC1CrEe,https://p.scdn.co/mp3-preview/d9cb8eeada0af52a608939b768bd8dd17f487761?cid=b8d3901151d34489a160e3cf0ab1fa94,190173.0,31.0,False,0.556,0.614,8.0,-8.577,0.0,0.033,0.034,0.0192,0.0778,0.54,73.006,4.0
1007,Remember (Walkin' In The Sand)The Shangri-Las,The Shangri-Las,Remember (Walkin' In The Sand),,,,,,,,,,,,,,,,,,
1008,Wake N BakeSimplified,Simplified,Wake N Bake,"['east coast reggae', 'reggae rock']",22RR5raQ9x7K0e6geLdELP,https://p.scdn.co/mp3-preview/5a99dde6d6bbb8f63e799c6aea1dc6b9621500a4?cid=b8d3901151d34489a160e3cf0ab1fa94,236266.0,46.0,False,0.688,0.634,6.0,-7.904,0.0,0.0371,0.362,0.00105,0.101,0.812,82.041,4.0
1009,Stay (with Alessia Cara)Zedd,Zedd,Stay (with Alessia Cara),"['complextro', 'dance pop', 'edm', 'electro house', 'german techno', 'pop', 'post-teen pop', 'tropical house']",0vhyWEEpOwmBtYWm0D44oN,,210880.0,14.0,False,0.689,0.582,5.0,-5.785,0.0,0.0675,0.271,0.0,0.112,0.555,102.05,4.0
1010,From The Wreckage Build a HomeThe Wind and the Wave,The Wind and the Wave,From The Wreckage Build a Home,"['folk-pop', 'new americana', 'stomp and holler']",4nfJaz7eFYR82rWumtPutG,https://p.scdn.co/mp3-preview/eeee8a59c1200f7e8b74f68463614765ebb2e170?cid=b8d3901151d34489a160e3cf0ab1fa94,213813.0,38.0,False,0.579,0.79,3.0,-7.049,1.0,0.0313,0.34,0.00442,0.134,0.185,97.528,4.0
1011,Ice Ice BabyVanilla Ice,Vanilla Ice,Ice Ice Baby,"['hip house', 'miami hip hop']",3XVozq1aeqsJwpXrEZrDJ9,https://p.scdn.co/mp3-preview/6545dbe31d7d19eb714c1ac49e04008706e05b4c?cid=b8d3901151d34489a160e3cf0ab1fa94,254466.0,71.0,False,0.979,0.792,2.0,-2.784,1.0,0.0388,0.0025,7.71e-06,0.102,0.583,116.012,4.0
1012,Dear TheodosiaLeslie Odom Jr.,Leslie Odom Jr.,Dear Theodosia,"['broadway', 'hollywood', 'show tunes', 'vocal jazz']",2sEq2rC3ynYsT49x7utWnd,https://p.scdn.co/mp3-preview/07dac8a38441973548df425205ecbfd82848f556?cid=b8d3901151d34489a160e3cf0ab1fa94,184004.0,65.0,False,0.601,0.222,9.0,-10.485,1.0,0.0303,0.906,4.11e-05,0.0723,0.271,106.754,4.0
1013,Young LustPink Floyd,Pink Floyd,Young Lust,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",3xGJuHvSxFJxxYlHj5BIoT,https://p.scdn.co/mp3-preview/bcc0a4e4623540959aba14d94c1b6dab02fe54f1?cid=b8d3901151d34489a160e3cf0ab1fa94,209956.0,62.0,False,0.615,0.55,11.0,-13.858,0.0,0.0349,0.0546,0.191,0.747,0.549,95.485,4.0
1014,FaithGhost,Ghost,Faith,"['metal', 'rock']",1HPS4eeHYYI1m0qz10BDU9,,269706.0,54.0,False,0.355,0.822,9.0,-6.254,1.0,0.0512,0.000519,0.0719,0.258,0.23,183.894,4.0
1015,Can't You See - LiveThe Marshall Tucker Band,The Marshall Tucker Band,Can't You See - Live,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'southern rock']",3aZW4v6ofC3tAk07lYgMkG,https://p.scdn.co/mp3-preview/115a1a77dea3896c4d36be9af67fbecbd6181d6b?cid=b8d3901151d34489a160e3cf0ab1fa94,463920.0,28.0,False,0.275,0.907,7.0,-5.322,1.0,0.0577,0.00534,0.0665,0.837,0.521,89.754,4.0
1016,DreamcatchersOdetta Hartman,Odetta Hartman,Dreamcatchers,['alternative americana'],51F9dj6Hc3shNVFNNWi4sx,https://p.scdn.co/mp3-preview/8678041969629c76c30ebac2f7a48203533e51f1?cid=b8d3901151d34489a160e3cf0ab1fa94,111186.0,45.0,False,0.502,0.553,0.0,-8.009,1.0,0.0322,0.143,0.168,0.198,0.568,78.942,4.0
1017,Foreigner's GodHozier,Hozier,Foreigner's God,"['irish singer-songwriter', 'pop']",094As2ygiOxXxzcyAna3Lk,https://p.scdn.co/mp3-preview/56fff4dcdd170d1f624fbc31426184813dca952b?cid=b8d3901151d34489a160e3cf0ab1fa94,225226.0,57.0,False,0.502,0.445,8.0,-7.622,1.0,0.0294,0.161,0.000466,0.111,0.377,88.866,4.0
1018,RnRTranslee,Translee,RnR,['atl hip hop'],4qVzEy4ZRelVJUt5Hf903N,https://p.scdn.co/mp3-preview/8a58804bf989e776886aeed0e61e1a17d8cb13fc?cid=b8d3901151d34489a160e3cf0ab1fa94,165173.0,33.0,True,0.827,0.708,1.0,-6.278,1.0,0.447,0.0408,0.0,0.0657,0.546,77.025,4.0
1019,I Can’t Copethe leers,the leers,I Can’t Cope,"['auckland indie', 'nz indie']",7w1FFNqRNwiZrLBwszb7JN,https://p.scdn.co/mp3-preview/b0671652a19cf945e5ac597e34f2e01dc0d1d85f?cid=b8d3901151d34489a160e3cf0ab1fa94,224337.0,6.0,False,0.69,0.761,9.0,-6.284,1.0,0.0568,0.0144,0.000234,0.128,0.489,90.058,4.0
1020,Thousand (feat. Lisa Hannigan)Rosie Carney,Rosie Carney,Thousand (feat. Lisa Hannigan),"['chamber pop', 'indie anthem-folk', 'indie folk', 'irish singer-songwriter', 'new americana']",2QlPMIhutG3WHV26Eza8u9,https://p.scdn.co/mp3-preview/4b4434db83c1c617d1d164e9aab8b9b3eb4874d4?cid=b8d3901151d34489a160e3cf0ab1fa94,206440.0,65.0,False,0.676,0.198,1.0,-13.91,1.0,0.0333,0.943,0.0132,0.104,0.125,118.004,4.0
1021,Foolish LoveMonophonics,Monophonics,Foolish Love,"['afrobeat', 'bay area indie', 'funk', 'instrumental funk']",1sNQ7hStmOa7MtSm69iVjH,https://p.scdn.co/mp3-preview/56ce8fc9678670d0bf109531a30da7453b89e1a2?cid=b8d3901151d34489a160e3cf0ab1fa94,465080.0,36.0,False,0.471,0.664,1.0,-6.221,1.0,0.034,0.00952,0.000145,0.0642,0.229,107.886,4.0
1022,Rent PartyBooker T. Jones,Booker T. Jones,Rent Party,"['funk', 'instrumental soul']",0IzlyXWvtdlsfHiJgwr3Jh,https://p.scdn.co/mp3-preview/8ac5b6eef5dcf3242be9a1b1534b0d61786002a7?cid=b8d3901151d34489a160e3cf0ab1fa94,238706.0,33.0,False,0.558,0.766,0.0,-5.728,0.0,0.0387,0.0627,0.749,0.131,0.964,89.638,4.0
1023,Vacation ForeverSword Beach,Sword Beach,Vacation Forever,[],0rvmB8BZE3TF5ZSouZBqRd,https://p.scdn.co/mp3-preview/d7109b578fe377b9369754ac1158fd6dad1675a9?cid=b8d3901151d34489a160e3cf0ab1fa94,330874.0,34.0,True,0.657,0.71,7.0,-6.042,1.0,0.25,0.0606,0.0,0.257,0.351,168.887,4.0
1024,Lovely Rita - Remastered 2009The Beatles,The Beatles,Lovely Rita - Remastered 2009,"['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",6h9W5FxX4E9lUFsyq8j1AD,,162093.0,54.0,False,0.61,0.471,8.0,-9.151,0.0,0.0261,0.0634,0.0,0.118,0.63,87.379,4.0
